"Date","Year","Quarter","FY","QFY","Month","I_ONI","I_7DAY","I_OVA"
2025-01-20,2025,"Q1","2024/25","Q3","January",11.6279761904762,11.75,11.6409952606635
2025-01-21,2025,"Q1","2024/25","Q3","January",11.5966666666667,11.75,11.6233333333333
2025-01-22,2025,"Q1","2024/25","Q3","January",11.4934210526316,,11.5727272727273
2025-01-23,2025,"Q1","2024/25","Q3","January",11.6785714285714,11.75,11.6962809917355
2025-01-24,2025,"Q1","2024/25","Q3","January",11.75,11.75,11.8061797752809
2025-01-27,2025,"Q1","2024/25","Q3","January",11.7266355140187,11.75,11.7385844748858
2025-01-28,2025,"Q1","2024/25","Q3","January",11.7293233082707,,11.7347222222222
2025-01-29,2025,"Q1","2024/25","Q3","January",11.6998,,11.6998
2025-01-30,2025,"Q1","2024/25","Q3","January",11.7092391304348,11.75,11.7234042553191
2025-01-31,2025,"Q1","2024/25","Q3","January",11.75,11.75,11.75
2025-02-03,2025,"Q1","2024/25","Q3","February",11.7416149068323,11.75,11.7429319371728
2025-02-04,2025,"Q1","2024/25","Q3","February",11.7324324324324,11.625,11.7235751295337
2025-02-05,2025,"Q1","2024/25","Q3","February",11.5502314814815,11.5582278481013,11.5765753424658
2025-02-06,2025,"Q1","2024/25","Q3","February",11.1966292134831,11.4,11.3172554347826
2025-02-07,2025,"Q1","2024/25","Q3","February",10.8054474708171,11.0833333333333,10.8890577507599
2025-02-10,2025,"Q1","2024/25","Q3","February",9.23449612403101,10.0535714285714,9.60786802030457
2025-02-11,2025,"Q1","2024/25","Q3","February",9.44724770642202,,9.32563025210084
2025-02-12,2025,"Q1","2024/25","Q3","February",9.33217993079585,,9.33217993079585
2025-02-13,2025,"Q1","2024/25","Q3","February",10.1785714285714,10.9886877828054,10.615243902439
2025-02-14,2025,"Q1","2024/25","Q3","February",9.94974226804124,10.8571428571429,10.2239208633094
2025-02-17,2025,"Q1","2024/25","Q3","February",9.97704081632653,10.8125,10.1934210526316
2025-02-18,2025,"Q1","2024/25","Q3","February",10.0362595419847,10.6904761904762,10.1266447368421
2025-02-19,2025,"Q1","2024/25","Q3","February",10.3760683760684,10.8421052631579,10.3767123287671
2025-02-20,2025,"Q1","2024/25","Q3","February",11.2277227722772,11.1363636363636,11.2838541666667
2025-02-21,2025,"Q1","2024/25","Q3","February",11.5261780104712,11.65,11.5405092592593
2025-02-24,2025,"Q1","2024/25","Q3","February",11.4298469387755,11.7,11.48203125
2025-02-25,2025,"Q1","2024/25","Q3","February",11.5438478747204,11.5,11.4777134587554
2025-02-26,2025,"Q1","2024/25","Q3","February",11.2549053356282,,11.3051983584131
2025-02-27,2025,"Q1","2024/25","Q3","February",11.2250608272506,11.6155737704918,11.2710479573712
2025-02-28,2025,"Q1","2024/25","Q3","February",11.4468399291199,11.7055555555556,11.5011665888941
2025-03-03,2025,"Q1","2024/25","Q3","March",11.5111524163569,11.6461538461538,11.4752484357747
2025-03-04,2025,"Q1","2024/25","Q3","March",10.6379310344828,11.2702702702703,10.8842105263158
2025-03-05,2025,"Q1","2024/25","Q3","March",10.5765391014975,11.7104783599089,10.8198096885813
2025-03-06,2025,"Q1","2024/25","Q3","March",11.4549436795995,11.0028481012658,11.2445088468578
2025-03-07,2025,"Q1","2024/25","Q3","March",10.2178111587983,11.61,10.4677672955975
2025-03-10,2025,"Q1","2024/25","Q3","March",9.57467532467532,10.6,10.1342794759825
2025-03-11,2025,"Q1","2024/25","Q3","March",9.26229508196721,,9.16489361702128
2025-03-12,2025,"Q1","2024/25","Q3","March",9.79237288135593,11.5,9.82780082987552
2025-03-13,2025,"Q1","2024/25","Q3","March",10.2886904761905,10.627619047619,10.6110441767068
2025-03-14,2025,"Q1","2024/25","Q3","March",10.448132780083,10.79,10.4689478811495
2025-03-17,2025,"Q1","2024/25","Q3","March",10.1367924528302,11.1363636363636,10.454128440367
2025-03-18,2025,"Q1","2024/25","Q3","March",10.5128205128205,,10.5455801104972
2025-03-19,2025,"Q1","2024/25","Q3","March",10.5505857294995,10.9166666666667,10.5725725725726
2025-03-20,2025,"Q1","2024/25","Q3","March",11.075,11.5636363636364,11.1622093023256
2025-03-21,2025,"Q1","2024/25","Q3","March",11.0871380146768,11.4838709677419,11.1062555043145
2025-03-24,2025,"Q1","2024/25","Q3","March",11.1591549295775,11.5666666666667,11.229222972973
2025-03-25,2025,"Q1","2024/25","Q3","March",10.984068627451,11.218253968254,11.0047619047619
2025-03-26,2025,"Q1","2024/25","Q3","March",10.6862139917695,11.6081081081081,10.815371024735
2025-03-27,2025,"Q1","2024/25","Q3","March",11.2683615819209,11.5218181818182,11.3284482758621
2025-03-28,2025,"Q1","2024/25","Q3","March",11.0948275862069,11.5,10.9769475357711
2025-03-31,2025,"Q1","2024/25","Q3","March",10.6635514018692,11.1388888888889,10.7032258064516
2025-04-01,2025,"Q2","2024/25","Q4","April",11.1855828220859,11.3509615384615,11.2881508078995
2025-04-02,2025,"Q2","2024/25","Q4","April",11.1856060606061,11.7,11.2532894736842
2025-04-03,2025,"Q2","2024/25","Q4","April",11.2705882352941,11.5289473684211,11.0227611940299
2025-04-04,2025,"Q2","2024/25","Q4","April",11.0798761609907,11.4448453608247,11.1641666666667
2025-04-07,2025,"Q2","2024/25","Q4","April",9.73694779116466,11.1039325842697,10.4971044467425
2025-04-08,2025,"Q2","2024/25","Q4","April",10.8439425051335,11.4285714285714,10.8960817717206
2025-04-09,2025,"Q2","2024/25","Q4","April",10.8329938900204,11.5,10.9056261343013
2025-04-10,2025,"Q2","2024/25","Q4","April",10.457345971564,11.4469696969697,10.8692893401015
2025-04-11,2025,"Q2","2024/25","Q4","April",10.0285714285714,,10.3838951310861
2025-04-14,2025,"Q2","2024/25","Q4","April",10.079595959596,,10.3560123329907
2025-04-15,2025,"Q2","2024/25","Q4","April",11.0127551020408,11.4107142857143,11.1845238095238
2025-04-16,2025,"Q2","2024/25","Q4","April",11.0312785388128,10.5625,10.9759927797834
2025-04-17,2025,"Q2","2024/25","Q4","April",,11.3039682539683,11.1872458410351
2025-04-22,2025,"Q2","2024/25","Q4","April",10.862962962963,11.3790322580645,10.9467065868263
2025-04-23,2025,"Q2","2024/25","Q4","April",10.0690217391304,11.1416666666667,10.2365241635688
2025-04-24,2025,"Q2","2024/25","Q4","April",10.203560371517,,10.2917174177832
2025-04-25,2025,"Q2","2024/25","Q4","April",10.6256198347107,,10.6256198347107
2025-04-28,2025,"Q2","2024/25","Q4","April",10.0348335836442,11.5,10.2270129466195
2025-04-29,2025,"Q2","2024/25","Q4","April",10.4388185654008,11.5,10.7559171597633
2025-04-30,2025,"Q2","2024/25","Q4","April",,11.4676724137931,9.68164652567976
2025-05-02,2025,"Q2","2024/25","Q4","May",10.0622568093385,11.4117647058824,10.2937399678973
2025-05-05,2025,"Q2","2024/25","Q4","May",10.6115591397849,10.796511627907,10.695719844358
2025-05-06,2025,"Q2","2024/25","Q4","May",10.3235294117647,11.1507936507937,10.5553359683794
2025-05-07,2025,"Q2","2024/25","Q4","May",9.88151260504202,11.3333333333333,10.073417721519
2025-05-09,2025,"Q2","2024/25","Q4","May",10.9290976058932,11.2411764705882,11.0035063113604
2025-05-12,2025,"Q2","2024/25","Q4","May",10.8076923076923,11.2828571428571,10.9844574780059
2025-05-13,2025,"Q2","2024/25","Q4","May",10.971511627907,11.3791666666667,11.1729166666667
2025-05-14,2025,"Q2","2024/25","Q4","May",10.9137931034483,11.0961538461538,10.922619047619
2025-05-15,2025,"Q2","2024/25","Q4","May",11.1188524590164,,11.1236842105263
2025-05-16,2025,"Q2","2024/25","Q4","May",10.6057692307692,11.3085106382979,10.7140287769784
2025-05-19,2025,"Q2","2024/25","Q4","May",9.99071618037135,10.2827380952381,10.172619047619
2025-05-20,2025,"Q2","2024/25","Q4","May",11.0614754098361,10.875,10.3651832460733
2025-05-21,2025,"Q2","2024/25","Q4","May",9.90240963855422,11.5026315789474,10.404958677686
2025-05-22,2025,"Q2","2024/25","Q4","May",11.0681818181818,11.2067307692308,11.1770833333333
2025-05-23,2025,"Q2","2024/25","Q4","May",9.91521739130435,10.9827586206897,10.1389830508475
2025-05-26,2025,"Q2","2024/25","Q4","May",10.0739273927393,10.9117021276596,10.643618513324
2025-05-27,2025,"Q2","2024/25","Q4","May",8.76646706586826,,9.31849315068493
2025-05-28,2025,"Q2","2024/25","Q4","May",9.79347826086956,10.8806818181818,10.515625
2025-05-29,2025,"Q2","2024/25","Q4","May",9.44086021505376,10.4821428571429,10.1938005390836
2025-05-30,2025,"Q2","2024/25","Q4","May",9.80645161290323,11,10.1033653846154
2025-06-02,2025,"Q2","2024/25","Q4","June",,,7.53294573643411
2025-06-04,2025,"Q2","2024/25","Q4","June",10.4285714285714,10.2657142857143,10.0295275590551
2025-06-05,2025,"Q2","2024/25","Q4","June",,10.9813432835821,10.7904191616766
2025-06-10,2025,"Q2","2024/25","Q4","June",9.55855855855856,10.45,9.73970840480274
2025-06-11,2025,"Q2","2024/25","Q4","June",9.94672131147541,10.3414634146341,10.0433526011561
2025-06-12,2025,"Q2","2024/25","Q4","June",9.29464285714286,10.3808664259928,10.0161870503597
2025-06-13,2025,"Q2","2024/25","Q4","June",9.97058823529412,10.5,9.98863636363636
2025-06-16,2025,"Q2","2024/25","Q4","June",9.61627906976744,10.1666666666667,9.74248927038627
2025-06-17,2025,"Q2","2024/25","Q4","June",9.68854166666667,9.58333333333333,9.67604501607717
2025-06-18,2025,"Q2","2024/25","Q4","June",9.80049261083744,10.2205882352941,9.86075949367089
2025-06-19,2025,"Q2","2024/25","Q4","June",8.98362068965517,10.2308362369338,9.62965964343598
2025-06-20,2025,"Q2","2024/25","Q4","June",8.952023988006,10,9.15272727272727
2025-06-23,2025,"Q2","2024/25","Q4","June",8.72183098591549,10.2297297297297,9.41911764705882
2025-06-24,2025,"Q2","2024/25","Q4","June",8.21923076923077,10,8.44630872483221
2025-06-25,2025,"Q2","2024/25","Q4","June",7.93055555555556,9.828125,8.27556818181818
2025-06-26,2025,"Q2","2024/25","Q4","June",7.31375838926174,9.38524590163934,8.63040345821326
2025-06-27,2025,"Q2","2024/25","Q4","June",9.03422053231939,10.2307692307692,9.14186851211073
2025-06-30,2025,"Q2","2024/25","Q4","June",8.7481662591687,10,8.82837528604119
2025-07-01,2025,"Q3","2025/26","Q1","July",8.37422360248447,10.375,8.79502369668247
2025-07-02,2025,"Q3","2025/26","Q1","July",8.886,9.875,9.06699346405229
2025-07-03,2025,"Q3","2025/26","Q1","July",9.80952380952381,10.0056497175141,9.97058823529412
2025-07-04,2025,"Q3","2025/26","Q1","July",9.34701492537313,10,9.44535519125683
2025-07-07,2025,"Q3","2025/26","Q1","July",7.32748538011696,9.91935483870968,7.75853658536585
2025-07-08,2025,"Q3","2025/26","Q1","July",7.54032258064516,10,7.87364130434783
2025-07-09,2025,"Q3","2025/26","Q1","July",8.15544041450777,10.1315789473684,8.50207468879668
2025-07-10,2025,"Q3","2025/26","Q1","July",9.59523809523809,10.0494402985075,9.9443661971831
2025-07-11,2025,"Q3","2025/26","Q1","July",9.5,10,9.52940023520188
2025-07-14,2025,"Q3","2025/26","Q1","July",9.43243243243243,9.93076923076923,9.6031669865643
2025-07-15,2025,"Q3","2025/26","Q1","July",9.76739926739927,10.0757575757576,9.81213017751479
2025-07-16,2025,"Q3","2025/26","Q1","July",10.2885245901639,9.75,10.548
2025-07-17,2025,"Q3","2025/26","Q1","July",10.8532934131737,10.6127450980392,10.75
2025-07-18,2025,"Q3","2025/26","Q1","July",10.4887173396675,11,10.5844594594595
2025-07-21,2025,"Q3","2025/26","Q1","July",10.1601941747573,10.9243902439024,10.4908759124088
2025-07-22,2025,"Q3","2025/26","Q1","July",10.1228606356968,10.3286713286713,10.1761775362319
2025-07-23,2025,"Q3","2025/26","Q1","July",10.095717884131,10.6666666666667,10.2035225048924
2025-07-24,2025,"Q3","2025/26","Q1","July",10.0152905198777,10.4166666666667,10.2340348330914
2025-07-25,2025,"Q3","2025/26","Q1","July",10.3134422110553,10.4234693877551,10.323307410796
2025-07-28,2025,"Q3","2025/26","Q1","July",9.73816155988858,10.2983870967742,10.0065019505852
2025-07-29,2025,"Q3","2025/26","Q1","July",9.51658767772512,9.78571428571429,9.69117647058824
2025-07-30,2025,"Q3","2025/26","Q1","July",9.1155737704918,9.94035087719298,9.27353723404255
2025-07-31,2025,"Q3","2025/26","Q1","July",10,10.4627329192547,10.2989985693848
2025-08-01,2025,"Q3","2025/26","Q1","August",9.24051407588739,10.3125,9.31559322033898
2025-08-04,2025,"Q3","2025/26","Q1","August",9.61953125,10.2434210526316,9.91854838709678
2025-08-05,2025,"Q3","2025/26","Q1","August",9.93801652892562,10.4859154929577,10.1419294990724
2025-08-06,2025,"Q3","2025/26","Q1","August",10.0655021834061,10.5,10.0897755610973
2025-08-07,2025,"Q3","2025/26","Q1","August",9.76315789473684,10.0555555555556,9.99755201958384
2025-08-08,2025,"Q3","2025/26","Q1","August",9.58377192982456,10.4107142857143,9.71759259259259
2025-08-11,2025,"Q3","2025/26","Q1","August",9.59795321637427,10.2631578947368,9.75
2025-08-12,2025,"Q3","2025/26","Q1","August",9.08333333333333,10.2699795081967,9.63912354804646
2025-08-13,2025,"Q3","2025/26","Q1","August",9.69109947643979,10.3809523809524,9.83895131086142
2025-08-14,2025,"Q3","2025/26","Q1","August",10.0652173913043,10.1480769230769,10.1695945945946
2025-08-15,2025,"Q3","2025/26","Q1","August",9.83640483383686,10.3362068965517,9.91092544987147
2025-08-18,2025,"Q3","2025/26","Q1","August",10,10.1854838709677,10.1632124352332
2025-08-19,2025,"Q3","2025/26","Q1","August",10.0926517571885,10.5,10.1338179859989
2025-08-20,2025,"Q3","2025/26","Q1","August",10.6385780118499,10.975,10.7218920257553
2025-08-21,2025,"Q3","2025/26","Q1","August",9.58928571428571,10.4260563380282,9.95744680851064
2025-08-22,2025,"Q3","2025/26","Q1","August",9.77718832891247,11.1527777777778,9.89709443099274
2025-08-25,2025,"Q3","2025/26","Q1","August",10.2007042253521,10.3651315789474,10.3163265306122
2025-08-26,2025,"Q3","2025/26","Q1","August",9.67343485617597,10.5644104803493,9.84696447507953
2025-08-27,2025,"Q3","2025/26","Q1","August",9.83418541240627,,9.83418541240627
2025-08-28,2025,"Q3","2025/26","Q1","August",10.0563583815029,10.2610320284698,10.1640145985401
2025-08-29,2025,"Q3","2025/26","Q1","August",9.72632311977716,10.125,9.81175824175824
2025-09-01,2025,"Q3","2025/26","Q1","September",9.88109756097561,10.0935762816553,10.0145111298957
2025-09-02,2025,"Q3","2025/26","Q1","September",9.80737704918033,9.97877358490566,9.91637168141593
2025-09-03,2025,"Q3","2025/26","Q1","September",9.79071661237785,10.25,9.88280150164242
2025-09-04,2025,"Q3","2025/26","Q1","September",10.0257731958763,10.0693069306931,10.0353810264386
2025-09-05,2025,"Q3","2025/26","Q1","September",9.92030201342282,9.8,9.9163961038961
2025-09-08,2025,"Q3","2025/26","Q1","September",9.92,10.0091460068534,9.96073582066111
2025-09-09,2025,"Q3","2025/26","Q1","September",9.79038004750594,9.97680412371134,9.86021897810219
2025-09-10,2025,"Q3","2025/26","Q1","September",9.84677419354839,9.9593023255814,9.87689713322091
2025-09-11,2025,"Q3","2025/26","Q1","September",9.57572614107884,10.2778402699663,9.9602079072938
2025-09-12,2025,"Q3","2025/26","Q1","September",10.1713114754098,10.0416666666667,10.1227678571429
2025-09-15,2025,"Q3","2025/26","Q1","September",9.94102112676056,10.0086206896552,9.99431818181818
2025-09-16,2025,"Q3","2025/26","Q1","September",9.75313479623824,9.92961165048544,9.83495575221239
2025-09-17,2025,"Q3","2025/26","Q1","September",9.78395061728395,10.75,9.99935567010309
2025-09-18,2025,"Q3","2025/26","Q1","September",9.93877551020408,10.1875,9.91884456671252
2025-09-19,2025,"Q3","2025/26","Q1","September",10.0397800776197,10.1211283185841,10.060713210954
2025-09-22,2025,"Q3","2025/26","Q1","September",9.48155339805825,10.0718390804598,9.72923588039867
2025-09-23,2025,"Q3","2025/26","Q1","September",9.58318425760286,10.1333333333333,9.74719800747198
2025-09-24,2025,"Q3","2025/26","Q1","September",9.02284946236559,10.3472222222222,9.23995983935743
2025-09-25,2025,"Q3","2025/26","Q1","September",9.43589743589744,10.1004098360656,9.82342007434944
2025-09-26,2025,"Q3","2025/26","Q1","September",9.72743467933492,10.2691082802548,9.81928766056831
2025-09-29,2025,"Q3","2025/26","Q1","September",9.33620689655172,10,9.59895833333333
2025-09-30,2025,"Q3","2025/26","Q1","September",9.47619047619048,10,9.77777777777778
2025-10-01,2025,"Q4","2025/26","Q2","October",9.30322580645161,,9.44615384615385
2025-10-02,2025,"Q4","2025/26","Q2","October",9.92922374429224,,10.0156950672646
2025-10-03,2025,"Q4","2025/26","Q2","October",9.61191860465116,10.3222748815166,9.80301742456439
2025-10-06,2025,"Q4","2025/26","Q2","October",9.97810218978102,10,10.0174418604651
2025-10-07,2025,"Q4","2025/26","Q2","October",9.96232876712329,10.5,10.0049407114625
2025-10-08,2025,"Q4","2025/26","Q2","October",,10.2083333333333,10.0733590733591
2025-10-10,2025,"Q4","2025/26","Q2","October",9.78092783505155,10.0680803571429,9.95372340425532
2025-10-13,2025,"Q4","2025/26","Q2","October",9.67827004219409,10.1838235294118,9.81359649122807
2025-10-14,2025,"Q4","2025/26","Q2","October",9.61693548387097,10.3030303030303,9.67068645640074
2025-10-15,2025,"Q4","2025/26","Q2","October",9.86190476190476,10.1102941176471,9.93343653250774
2025-10-16,2025,"Q4","2025/26","Q2","October",10.0328947368421,9.875,9.89220183486239
2025-10-17,2025,"Q4","2025/26","Q2","October",9.65233415233415,10.010152284264,9.85605170387779
2025-10-20,2025,"Q4","2025/26","Q2","October",9.38701923076923,10,9.77678571428571
2025-10-21,2025,"Q4","2025/26","Q2","October",9.02247191011236,,9.48563218390805
2025-10-22,2025,"Q4","2025/26","Q2","October",9.83544435215947,10,9.85474706744868
2025-10-23,2025,"Q4","2025/26","Q2","October",9.85081903276131,10.0700934579439,9.95649326347305
2025-10-24,2025,"Q4","2025/26","Q2","October",9.90724137931034,10.0299703264095,9.97320574162679
2025-10-27,2025,"Q4","2025/26","Q2","October",10,10.1524390243902,10.1116071428571
2025-10-28,2025,"Q4","2025/26","Q2","October",9.94918699186992,10.0844594594595,10
2025-10-29,2025,"Q4","2025/26","Q2","October",9.60240963855422,10.0641025641026,9.79361179361179
2025-10-30,2025,"Q4","2025/26","Q2","October",9.72051886792453,9.98626373626374,9.8003300330033
2025-10-31,2025,"Q4","2025/26","Q2","October",9.85443037974684,9.88157894736842,9.87001287001287
2025-11-03,2025,"Q4","2025/26","Q2","November",9.79285714285714,10.3055555555556,9.96034946236559
2025-11-04,2025,"Q4","2025/26","Q2","November",9.82758620689655,10.5,9.88814317673378
2025-11-05,2025,"Q4","2025/26","Q2","November",10.0877118644068,10,10.0793103448276
2025-11-06,2025,"Q4","2025/26","Q2","November",9.73267326732673,10.1045851528384,10.0283415841584
2025-11-07,2025,"Q4","2025/26","Q2","November",9.76687116564417,10.1470588235294,9.89324324324324
2025-11-10,2025,"Q4","2025/26","Q2","November",9.93030303030303,10.2254464285714,10.1390658174098
2025-11-11,2025,"Q4","2025/26","Q2","November",9.35771276595745,,9.52608695652174
2025-11-12,2025,"Q4","2025/26","Q2","November",10.0134408602151,10.25,10.0528052805281
2025-11-13,2025,"Q4","2025/26","Q2","November",9.88095238095238,10.0528634361233,9.99853372434018
2025-11-14,2025,"Q4","2025/26","Q2","November",9.81532258064516,10.0137614678899,9.9119341563786
2025-11-17,2025,"Q4","2025/26","Q2","November",9.75,10.0040983606557,9.8512335746849
2025-11-18,2025,"Q4","2025/26","Q2","November",9.57716049382716,10.5,9.6271186440678
2025-11-19,2025,"Q4","2025/26","Q2","November",9.67372881355932,10,9.67809364548495
